Short Name|Full Name
b15002e33|SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER - Universe:  Population 25 years and over - Total:  Female:  Master's degree -- (Estimate)
b15002m33|SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER - Universe:  Population 25 years and over - Total:  Female:  Master's degree -- (Margin of Error)
b15002e34|SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER - Universe:  Population 25 years and over - Total:  Female:  Professional school degree -- (Estimate)
b15002m34|SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER - Universe:  Population 25 years and over - Total:  Female:  Professional school degree -- (Margin of Error)
b15002e35|SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER - Universe:  Population 25 years and over - Total:  Female:  Doctorate degree -- (Estimate)
b15002m35|SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER - Universe:  Population 25 years and over - Total:  Female:  Doctorate degree -- (Margin of Error)
b16004e1|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total: -- (Estimate)
b16004m1|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total: -- (Margin of Error)
b16004e2|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years: -- (Estimate)
b16004m2|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years: -- (Margin of Error)
b16004e3|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak only English -- (Estimate)
b16004m3|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak only English -- (Margin of Error)
b16004e4|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Spanish: -- (Estimate)
b16004m4|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Spanish: -- (Margin of Error)
b16004e5|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Spanish:  Speak English very well -- (Estimate)
b16004m5|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Spanish:  Speak English very well -- (Margin of Error)
b16004e6|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Spanish:  Speak English well -- (Estimate)
b16004m6|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Spanish:  Speak English well -- (Margin of Error)
b16004e7|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Spanish:  Speak English not well -- (Estimate)
b16004m7|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Spanish:  Speak English not well -- (Margin of Error)
b16004e8|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Spanish:  Speak English not at all -- (Estimate)
b16004m8|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Spanish:  Speak English not at all -- (Margin of Error)
b16004e9|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other Indo-European languages: -- (Estimate)
b16004m9|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other Indo-European languages: -- (Margin of Error)
b16004e10|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other Indo-European languages:  Speak English very well -- (Estimate)
b16004m10|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other Indo-European languages:  Speak English very well -- (Margin of Error)
b16004e11|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other Indo-European languages:  Speak English well -- (Estimate)
b16004m11|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other Indo-European languages:  Speak English well -- (Margin of Error)
b16004e12|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other Indo-European languages:  Speak English not well -- (Estimate)
b16004m12|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other Indo-European languages:  Speak English not well -- (Margin of Error)
b16004e13|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other Indo-European languages:  Speak English not at all -- (Estimate)
b16004m13|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other Indo-European languages:  Speak English not at all -- (Margin of Error)
b16004e14|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Asian and Pacific Island languages: -- (Estimate)
b16004m14|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Asian and Pacific Island languages: -- (Margin of Error)
b16004e15|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Asian and Pacific Island languages:  Speak English very well -- (Estimate)
b16004m15|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Asian and Pacific Island languages:  Speak English very well -- (Margin of Error)
b16004e16|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Asian and Pacific Island languages:  Speak English well -- (Estimate)
b16004m16|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Asian and Pacific Island languages:  Speak English well -- (Margin of Error)
b16004e17|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Asian and Pacific Island languages:  Speak English not well -- (Estimate)
b16004m17|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Asian and Pacific Island languages:  Speak English not well -- (Margin of Error)
b16004e18|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Asian and Pacific Island languages:  Speak English not at all -- (Estimate)
b16004m18|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak Asian and Pacific Island languages:  Speak English not at all -- (Margin of Error)
b16004e19|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other languages: -- (Estimate)
b16004m19|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other languages: -- (Margin of Error)
b16004e20|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other languages:  Speak English very well -- (Estimate)
b16004m20|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other languages:  Speak English very well -- (Margin of Error)
b16004e21|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other languages:  Speak English well -- (Estimate)
b16004m21|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other languages:  Speak English well -- (Margin of Error)
b16004e22|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other languages:  Speak English not well -- (Estimate)
b16004m22|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other languages:  Speak English not well -- (Margin of Error)
b16004e23|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other languages:  Speak English not at all -- (Estimate)
b16004m23|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  5 to 17 years:  Speak other languages:  Speak English not at all -- (Margin of Error)
b16004e24|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years: -- (Estimate)
b16004m24|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years: -- (Margin of Error)
b16004e25|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak only English -- (Estimate)
b16004m25|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak only English -- (Margin of Error)
b16004e26|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish: -- (Estimate)
b16004m26|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish: -- (Margin of Error)
b16004e27|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English very well -- (Estimate)
b16004m27|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English very well -- (Margin of Error)
b16004e28|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English well -- (Estimate)
b16004m28|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English well -- (Margin of Error)
b16004e29|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English not well -- (Estimate)
b16004m29|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English not well -- (Margin of Error)
b16004e30|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English not at all -- (Estimate)
b16004m30|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English not at all -- (Margin of Error)
b16004e31|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages: -- (Estimate)
b16004m31|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages: -- (Margin of Error)
b16004e32|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English very well -- (Estimate)
b16004m32|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English very well -- (Margin of Error)
b16004e33|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English well -- (Estimate)
b16004m33|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English well -- (Margin of Error)
b16004e34|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English not well -- (Estimate)
b16004m34|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English not well -- (Margin of Error)
b16004e35|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English not at all -- (Estimate)
b16004m35|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English not at all -- (Margin of Error)
b16004e36|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages: -- (Estimate)
b16004m36|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages: -- (Margin of Error)
b16004e37|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English very well -- (Estimate)
b16004m37|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English very well -- (Margin of Error)
b16004e38|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English well -- (Estimate)
b16004m38|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English well -- (Margin of Error)
b16004e39|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English not well -- (Estimate)
b16004m39|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English not well -- (Margin of Error)
b16004e40|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English not at all -- (Estimate)
b16004m40|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English not at all -- (Margin of Error)
b16004e41|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages: -- (Estimate)
b16004m41|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages: -- (Margin of Error)
b16004e42|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English very well -- (Estimate)
b16004m42|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English very well -- (Margin of Error)
b16004e43|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English well -- (Estimate)
b16004m43|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English well -- (Margin of Error)
b16004e44|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English not well -- (Estimate)
b16004m44|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English not well -- (Margin of Error)
b16004e45|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English not at all -- (Estimate)
b16004m45|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English not at all -- (Margin of Error)
b16004e46|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over: -- (Estimate)
b16004m46|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over: -- (Margin of Error)
b16004e47|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak only English -- (Estimate)
b16004m47|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak only English -- (Margin of Error)
b16004e48|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish: -- (Estimate)
b16004m48|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish: -- (Margin of Error)
b16004e49|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English very well -- (Estimate)
b16004m49|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English very well -- (Margin of Error)
b16004e50|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English well -- (Estimate)
b16004m50|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English well -- (Margin of Error)
b16004e51|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English not well -- (Estimate)
b16004m51|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English not well -- (Margin of Error)
b16004e52|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English not at all -- (Estimate)
b16004m52|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English not at all -- (Margin of Error)
b16004e53|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages: -- (Estimate)
b16004m53|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages: -- (Margin of Error)
b16004e54|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages:  Speak English very well -- (Estimate)
b16004m54|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages:  Speak English very well -- (Margin of Error)
b16004e55|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages:  Speak English well -- (Estimate)
