Short Name|Full Name
B16004e27|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English very well -- (Estimate)
B16004m27|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English very well -- (Margin of Error)
B16004e28|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English well -- (Estimate)
B16004m28|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English well -- (Margin of Error)
B16004e29|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English not well -- (Estimate)
B16004m29|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English not well -- (Margin of Error)
B16004e30|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English not at all -- (Estimate)
B16004m30|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Spanish:  Speak English not at all -- (Margin of Error)
B16004e31|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages: -- (Estimate)
B16004m31|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages: -- (Margin of Error)
B16004e32|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English very well -- (Estimate)
B16004m32|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English very well -- (Margin of Error)
B16004e33|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English well -- (Estimate)
B16004m33|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English well -- (Margin of Error)
B16004e34|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English not well -- (Estimate)
B16004m34|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English not well -- (Margin of Error)
B16004e35|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English not at all -- (Estimate)
B16004m35|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other Indo-European languages:  Speak English not at all -- (Margin of Error)
B16004e36|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages: -- (Estimate)
B16004m36|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages: -- (Margin of Error)
B16004e37|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English very well -- (Estimate)
B16004m37|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English very well -- (Margin of Error)
B16004e38|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English well -- (Estimate)
B16004m38|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English well -- (Margin of Error)
B16004e39|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English not well -- (Estimate)
B16004m39|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English not well -- (Margin of Error)
B16004e40|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English not at all -- (Estimate)
B16004m40|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak Asian and Pacific Island languages:  Speak English not at all -- (Margin of Error)
B16004e41|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages: -- (Estimate)
B16004m41|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages: -- (Margin of Error)
B16004e42|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English very well -- (Estimate)
B16004m42|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English very well -- (Margin of Error)
B16004e43|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English well -- (Estimate)
B16004m43|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English well -- (Margin of Error)
B16004e44|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English not well -- (Estimate)
B16004m44|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English not well -- (Margin of Error)
B16004e45|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English not at all -- (Estimate)
B16004m45|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  18 to 64 years:  Speak other languages:  Speak English not at all -- (Margin of Error)
B16004e46|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over: -- (Estimate)
B16004m46|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over: -- (Margin of Error)
B16004e47|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak only English -- (Estimate)
B16004m47|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak only English -- (Margin of Error)
B16004e48|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish: -- (Estimate)
B16004m48|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish: -- (Margin of Error)
B16004e49|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English very well -- (Estimate)
B16004m49|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English very well -- (Margin of Error)
B16004e50|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English well -- (Estimate)
B16004m50|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English well -- (Margin of Error)
B16004e51|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English not well -- (Estimate)
B16004m51|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English not well -- (Margin of Error)
B16004e52|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English not at all -- (Estimate)
B16004m52|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Spanish:  Speak English not at all -- (Margin of Error)
B16004e53|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages: -- (Estimate)
B16004m53|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages: -- (Margin of Error)
B16004e54|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages:  Speak English very well -- (Estimate)
B16004m54|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages:  Speak English very well -- (Margin of Error)
B16004e55|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages:  Speak English well -- (Estimate)
B16004m55|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages:  Speak English well -- (Margin of Error)
B16004e56|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages:  Speak English not well -- (Estimate)
B16004m56|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages:  Speak English not well -- (Margin of Error)
B16004e57|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages:  Speak English not at all -- (Estimate)
B16004m57|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other Indo-European languages:  Speak English not at all -- (Margin of Error)
B16004e58|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Asian and Pacific Island languages: -- (Estimate)
B16004m58|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Asian and Pacific Island languages: -- (Margin of Error)
B16004e59|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Asian and Pacific Island languages:  Speak English very well -- (Estimate)
B16004m59|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Asian and Pacific Island languages:  Speak English very well -- (Margin of Error)
B16004e60|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Asian and Pacific Island languages:  Speak English well -- (Estimate)
B16004m60|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Asian and Pacific Island languages:  Speak English well -- (Margin of Error)
B16004e61|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Asian and Pacific Island languages:  Speak English not well -- (Estimate)
B16004m61|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Asian and Pacific Island languages:  Speak English not well -- (Margin of Error)
B16004e62|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Asian and Pacific Island languages:  Speak English not at all -- (Estimate)
B16004m62|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak Asian and Pacific Island languages:  Speak English not at all -- (Margin of Error)
B16004e63|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other languages: -- (Estimate)
B16004m63|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other languages: -- (Margin of Error)
B16004e64|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other languages:  Speak English very well -- (Estimate)
B16004m64|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other languages:  Speak English very well -- (Margin of Error)
B16004e65|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other languages:  Speak English well -- (Estimate)
B16004m65|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other languages:  Speak English well -- (Margin of Error)
B16004e66|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other languages:  Speak English not well -- (Estimate)
B16004m66|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other languages:  Speak English not well -- (Margin of Error)
B16004e67|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other languages:  Speak English not at all -- (Estimate)
B16004m67|AGE BY LANGUAGE SPOKEN AT HOME BY ABILITY TO SPEAK ENGLISH FOR THE POPULATION 5 YEARS AND OVER - Universe:  Population 5 years and over - Total:  65 years and over:  Speak other languages:  Speak English not at all -- (Margin of Error)
B17017e1|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total: -- (Estimate)
B17017m1|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total: -- (Margin of Error)
B17017e2|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level: -- (Estimate)
B17017m2|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level: -- (Margin of Error)
B17017e3|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households: -- (Estimate)
B17017m3|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households: -- (Margin of Error)
B17017e4|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Married-couple family: -- (Estimate)
B17017m4|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Married-couple family: -- (Margin of Error)
B17017e5|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Married-couple family:  Householder under 25 years -- (Estimate)
B17017m5|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Married-couple family:  Householder under 25 years -- (Margin of Error)
B17017e6|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Married-couple family:  Householder 25 to 44 years -- (Estimate)
B17017m6|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Married-couple family:  Householder 25 to 44 years -- (Margin of Error)
B17017e7|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Married-couple family:  Householder 45 to 64 years -- (Estimate)
B17017m7|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Married-couple family:  Householder 45 to 64 years -- (Margin of Error)
B17017e8|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Married-couple family:  Householder 65 years and over -- (Estimate)
B17017m8|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Married-couple family:  Householder 65 years and over -- (Margin of Error)
B17017e9|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family: -- (Estimate)
B17017m9|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family: -- (Margin of Error)
B17017e10|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family:  Male householder, no wife present: -- (Estimate)
B17017m10|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family:  Male householder, no wife present: -- (Margin of Error)
B17017e11|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family:  Male householder, no wife present:  Householder under 25 years -- (Estimate)
B17017m11|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family:  Male householder, no wife present:  Householder under 25 years -- (Margin of Error)
B17017e12|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family:  Male householder, no wife present:  Householder 25 to 44 years -- (Estimate)
B17017m12|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family:  Male householder, no wife present:  Householder 25 to 44 years -- (Margin of Error)
B17017e13|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family:  Male householder, no wife present:  Householder 45 to 64 years -- (Estimate)
B17017m13|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family:  Male householder, no wife present:  Householder 45 to 64 years -- (Margin of Error)
B17017e14|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family:  Male householder, no wife present:  Householder 65 years and over -- (Estimate)
B17017m14|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family:  Male householder, no wife present:  Householder 65 years and over -- (Margin of Error)
B17017e15|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family:  Female householder, no husband present: -- (Estimate)
B17017m15|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family:  Female householder, no husband present: -- (Margin of Error)
B17017e16|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family:  Female householder, no husband present:  Householder under 25 years -- (Estimate)
B17017m16|POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER - Universe:  Households - Total:  Income in the past 12 months below poverty level:  Family households:  Other family:  Female householder, no husband present:  Householder under 25 years -- (Margin of Error)
